text,Label,remove_user,remove_http,tweet_clean,Tweet
 Ã°ÂÂÂ¥Ã°ÂÂÂ¥' prihatin sekali. tidak punya peri kemanusiaan. rakyat Palestina di eksploitasi jadi tameng &amp; tumbal. konflik dipertahankan untuk musnahkan Israel,2, Ã°ÂÂÂ¥Ã°ÂÂÂ¥' prihatin sekali. tidak punya peri kemanusiaan. rakyat Palestina di eksploitasi jadi tameng &amp; tumbal. konflik dipertahankan untuk musnahkan Israel, Ã°ÂÂÂ¥Ã°ÂÂÂ¥' prihatin sekali. tidak punya peri kemanusiaan. rakyat Palestina di eksploitasi jadi tameng &amp; tumbal. konflik dipertahankan untuk musnahkan Israel,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'prihatin', 'sekali', 'tidak', 'punya', 'peri', 'manusia', 'rakyat', 'palestina', 'di', 'eksploitasi', 'jadi', 'tameng', 'tumbal', 'konflik', 'tahan', 'untuk', 'musnah', 'israel']",prihatin peri manusia rakyat palestina eksploitasi tameng tumbal konflik tahan musnah israel
 Penyelesaian Konflik Palestina-Israel Tanggung Jawab Semua Bangsa -  https://t.co/d6vhyP6enD  https://t.co/V9q9ICpHyc #palestina  https://t.co/FqeW68KSZ6,1, Penyelesaian Konflik Palestina-Israel Tanggung Jawab Semua Bangsa -  https://t.co/d6vhyP6enD  https://t.co/V9q9ICpHyc #palestina  https://t.co/FqeW68KSZ6, Penyelesaian Konflik Palestina-Israel Tanggung Jawab Semua Bangsa -  https://t.co/dvhyPenD  https://t.co/VqICpHyc palestina  https://t.co/FqeWKSZ,"['selesai', 'konflik', 'palestina-israel', 'tanggung', 'jawab', 'semua', 'bangsa', 'palestina']",selesai konflik palestina-israel tanggung bangsa
" Begitu gede mlh ngebom negaranya sendiri. Ini udh bkn bentuk simpati kpd warga Palestina tp ini merupakan bentuk politisasi konflik Palestina kpd anak"". @KPAI_official mn bacot sumban",2," Begitu gede mlh ngebom negaranya sendiri. Ini udh bkn bentuk simpati kpd warga Palestina tp ini merupakan bentuk politisasi konflik Palestina kpd anak"".  mn bacot sumban"," Begitu gede mlh ngebom negaranya sendiri. Ini udh bkn bentuk simpati kpd warga Palestina tp ini merupakan bentuk politisasi konflik Palestina kpd anak"".  mn bacot sumban","['begitu', 'gede', 'mlh', 'ngebom', 'negara', 'sendiri', 'ini', 'udh', 'bkn', 'bentuk', 'simpati', 'kpd', 'warga', 'palestina', 'tp', 'ini', 'rupa', 'bentuk', 'politisasi', 'konflik', 'palestina', 'kpd', 'anak', 'mn', 'bacot', 'sumban']",gede mlh ngebom negara udh bkn bentuk simpati kpd warga palestina tp bentuk politisasi konflik palestina kpd anak mn bacot sumban
 Ketegasan Jokowi mendukung Palestina tak perlu diragukan. Jokowi yang pertama membuka dialog mengenai konflik di Palestina,1, Ketegasan Jokowi mendukung Palestina tak perlu diragukan. Jokowi yang pertama membuka dialog mengenai konflik di Palestina, Ketegasan Jokowi mendukung Palestina tak perlu diragukan. Jokowi yang pertama membuka dialog mengenai konflik di Palestina,"['tegas', 'jokowi', 'dukung', 'palestina', 'tak', 'perlu', 'ragu', 'jokowi', 'yang', 'pertama', 'buka', 'dialog', 'kena', 'konflik', 'di', 'palestina']",tegas jokowi dukung palestina ragu jokowi buka dialog konflik palestina
 Konflik Israel-Palestina urusan mereka ngapain kita ikut ikutan kita nggak tau siapa yang benar dan yang salah *Lol  Sekolah tinggi-tinggi Dinegara yang anggota dewannya punya pola pikir macam ini Ã°,2, Konflik Israel-Palestina urusan mereka ngapain kita ikut ikutan kita nggak tau siapa yang benar dan yang salah *Lol  Sekolah tinggi-tinggi Dinegara yang anggota dewannya punya pola pikir macam ini Ã°, Konflik Israel-Palestina urusan mereka ngapain kita ikut ikutan kita nggak tau siapa yang benar dan yang salah *Lol  Sekolah tinggi-tinggi Dinegara yang anggota dewannya punya pola pikir macam ini Ã°,"['konflik', 'israel-palestina', 'urus', 'mereka', 'ngapain', 'kita', 'ikut', 'ikut', 'kita', 'nggak', 'tau', 'siapa', 'yang', 'benar', 'dan', 'yang', 'salah', 'lol', 'sekolah', 'tinggi', 'negara', 'yang', 'anggota', 'dewan', 'punya', 'pola', 'pikir', 'macam', 'ini', '', '']",konflik israel-palestina urus ngapain ikut nggak tau salah lol sekolah tinggi negara anggota dewan pola pikir
 Konflik antara Israel-Palestina ini jelas bukan konflik antar agama. Toh juga di Palestina tidak hanya orang muslim aja yang tinggal di sana. Dan juga di tanah Palestina terdapat kota suci 3 agama (I,0, Konflik antara Israel-Palestina ini jelas bukan konflik antar agama. Toh juga di Palestina tidak hanya orang muslim aja yang tinggal di sana. Dan juga di tanah Palestina terdapat kota suci 3 agama (I, Konflik antara Israel-Palestina ini jelas bukan konflik antar agama. Toh juga di Palestina tidak hanya orang muslim aja yang tinggal di sana. Dan juga di tanah Palestina terdapat kota suci  agama (I,"['konflik', 'antara', 'israel-palestina', 'ini', 'jelas', 'bukan', 'konflik', 'antar', 'agama', 'toh', 'juga', 'di', 'palestina', 'tidak', 'hanya', 'orang', 'muslim', 'aja', 'yang', 'tinggal', 'di', 'sana', 'dan', 'juga', 'di', 'tanah', 'palestina', 'dapat', 'kota', 'suci', '3', 'agama', 'i']",konflik israel-palestina konflik agama palestina orang muslim aja tinggal tanah palestina kota suci agama i
 Targetkan Gencatan Senjata Permanen,0, Targetkan Gencatan Senjata Permanen, Targetkan Gencatan Senjata Permanen,"['target', 'gencat', 'senjata', 'permanen']",target gencat senjata permanen
 @AREAJULID bukan masalah ga support palestine atau bagaimana cuman kadang miris aja dijalan yang minta bantuan barengan ama yang ngemis disebelahnya sampe kadang mikir juga mereka beneran disalurin,2,  bukan masalah ga support palestine atau bagaimana cuman kadang miris aja dijalan yang minta bantuan barengan ama yang ngemis disebelahnya sampe kadang mikir juga mereka beneran disalurin,  bukan masalah ga support palestine atau bagaimana cuman kadang miris aja dijalan yang minta bantuan barengan ama yang ngemis disebelahnya sampe kadang mikir juga mereka beneran disalurin,"['bukan', 'masalah', 'ga', 'support', 'palestine', 'atau', 'bagaimana', 'cuman', 'kadang', 'miris', 'aja', 'jalan', 'yang', 'minta', 'bantu', 'bareng', 'ama', 'yang', 'ngemis', 'belah', 'sampe', 'kadang', 'mikir', 'juga', 'mereka', 'beneran', 'disalurin']",ga support palestine cuman kadang miris aja jalan bantu bareng ama ngemis belah sampe kadang mikir beneran disalurin
 @qudsn Terus apa gunanya gencatan senjata kalau kau bunuh saudara kami satu persatu zionis laknatulloh,2,  Terus apa gunanya gencatan senjata kalau kau bunuh saudara kami satu persatu zionis laknatulloh,  Terus apa gunanya gencatan senjata kalau kau bunuh saudara kami satu persatu zionis laknatulloh,"['terus', 'apa', 'guna', 'gencat', 'senjata', 'kalau', 'kau', 'bunuh', 'saudara', 'kami', 'satu', 'satu', 'zionis', 'laknatulloh']",guna gencat senjata kau bunuh saudara satu zionis laknatulloh
 Sebaiknya pemimpin setiap #Negara mendorong genjatan sejata secepatnya.   Penduduk #Muslim #Palestina juga berhak merayakan kemenangan Ramadhan dengan perasaan gembira Ã°ÂÂÂ  #FreePalestine,1, Sebaiknya pemimpin setiap #Negara mendorong genjatan sejata secepatnya.   Penduduk #Muslim #Palestina juga berhak merayakan kemenangan Ramadhan dengan perasaan gembira Ã°ÂÂÂ  #FreePalestine, Sebaiknya pemimpin setiap Negara mendorong genjatan sejata secepatnya.   Penduduk Muslim Palestina juga berhak merayakan kemenangan Ramadhan dengan perasaan gembira Ã°ÂÂÂ  FreePalestine,"['baik', 'pimpin', 'tiap', 'negara', 'dorong', 'genjatan', 'sejata', 'cepat', 'duduk', 'muslim', 'palestina', 'juga', 'hak', 'raya', 'menang', 'ramadhan', 'dengan', 'asa', 'gembira', '', '', '', '', '', '', '', '', 'freepalestine']",pimpin negara dorong genjatan sejata cepat duduk muslim palestina hak raya menang ramadhan asa gembira freepalestine
 @ctnrnz @JatIkhwan Genjatan sejata is persetujuan antara kedua2 belah pihak untuk menghentikan peperangan dan tidak menggunakan senjata,1,   Genjatan sejata is persetujuan antara kedua2 belah pihak untuk menghentikan peperangan dan tidak menggunakan senjata,   Genjatan sejata is persetujuan antara kedua belah pihak untuk menghentikan peperangan dan tidak menggunakan senjata,"['genjatan', 'sejata', 'is', 'tuju', 'antara', 'dua', '2', 'belah', 'pihak', 'untuk', 'henti', 'peperangan', 'dan', 'tidak', 'guna', 'senjata']",genjatan sejata is tuju belah henti peperangan senjata
 @SeruniPuspaAlam Konflik Palestina dan Israel yg di sorot Jurnalis tak prlu sy komen krn britax gk imbang alias tdk netral. Bodo Amat Ã°ÂÂ¤Â£,2,  Konflik Palestina dan Israel yg di sorot Jurnalis tak prlu sy komen krn britax gk imbang alias tdk netral. Bodo Amat Ã°ÂÂ¤Â£,  Konflik Palestina dan Israel yg di sorot Jurnalis tak prlu sy komen krn britax gk imbang alias tdk netral. Bodo Amat Ã°ÂÂ¤Â£,"['konflik', 'palestina', 'dan', 'israel', 'yg', 'di', 'sorot', 'jurnalis', 'tak', 'prlu', 'sy', 'komen', 'krn', 'britax', 'gk', 'imbang', 'alias', 'tdk', 'netral', 'bodo', 'amat', '', '', '', '', '', '', '', '']",konflik palestina israel yg sorot jurnalis prlu sy komen krn britax gk imbang alias tdk netral bodo
 padahal beliau termasuk pemimpin yang benar benar mendukung penuh perjuangan Palestina bahkan sering berkomunikasi dengan pimpinan HAMAS..  walaupun juga tak bisa dipungkiri kerjasama antara turki dan israel masih ada sampai saat ini..,1, padahal beliau termasuk pemimpin yang benar benar mendukung penuh perjuangan Palestina bahkan sering berkomunikasi dengan pimpinan HAMAS..  walaupun juga tak bisa dipungkiri kerjasama antara turki dan israel masih ada sampai saat ini.., padahal beliau termasuk pemimpin yang benar benar mendukung penuh perjuangan Palestina bahkan sering berkomunikasi dengan pimpinan HAMAS..  walaupun juga tak bisa dipungkiri kerjasama antara turki dan israel masih ada sampai saat ini..,"['padahal', 'beliau', 'masuk', 'pimpin', 'yang', 'benar', 'benar', 'dukung', 'penuh', 'juang', 'palestina', 'bahkan', 'sering', 'komunikasi', 'dengan', 'pimpin', 'hamas', '', 'walaupun', 'juga', 'tak', 'bisa', 'dipungkiri', 'kerjasama', 'antara', 'turki', 'dan', 'israel', 'masih', 'sampai', 'saat', 'ini', '']",beliau pimpin dukung penuh juang palestina komunikasi pimpin hamas dipungkiri kerjasama turki israel
" Mana teroris2 yg katanya mau berjihat ? Ayo krn dgn adanya konflik perang antara Palestina dan Israel kalian bs mewujudkan Perjuangan Jihat kalian... krn klu kalian mmng btl2 mau berjihat saat ini waktu dan tmpt yg pass, klu kalian mati insyaAllah kalian mati Syahid",2," Mana teroris2 yg katanya mau berjihat ? Ayo krn dgn adanya konflik perang antara Palestina dan Israel kalian bs mewujudkan Perjuangan Jihat kalian... krn klu kalian mmng btl2 mau berjihat saat ini waktu dan tmpt yg pass, klu kalian mati insyaAllah kalian mati Syahid"," Mana teroris yg katanya mau berjihat ? Ayo krn dgn adanya konflik perang antara Palestina dan Israel kalian bs mewujudkan Perjuangan Jihat kalian... krn klu kalian mmng btl mau berjihat saat ini waktu dan tmpt yg pass, klu kalian mati insyaAllah kalian mati Syahid","['mana', 'teroris', '2', 'yg', 'kata', 'mau', 'jihat', 'ayo', 'krn', 'dgn', 'ada', 'konflik', 'perang', 'antara', 'palestina', 'dan', 'israel', 'kalian', 'bs', 'wujud', 'juang', 'jihat', 'kalian', '', 'krn', 'klu', 'kalian', 'mmng', 'btl', '2', 'mau', 'jihat', 'saat', 'ini', 'waktu', 'dan', 'tmpt', 'yg', 'pass', 'klu', 'kalian', 'mati', 'insyaallah', 'kalian', 'mati', 'syahid']",teroris yg jihat ayo krn dgn konflik perang palestina israel bs wujud juang jihat krn klu mmng btl jihat tmpt yg pass klu mati insyaallah mati syahid
" Aku mau da adopsi satu anak palestina kalo misalnya memang terjadi perang terbuka antara Hammas dan Israel. Kesian anak-anak kecilnya mana masih muda harus belajar pegang senjata, perang sebelum waktunya. Biarin sini aku adopsi daripada masa kecilnya penuh dengan kekejaman  https://t.co/5QPtYgvyw9",1," Aku mau da adopsi satu anak palestina kalo misalnya memang terjadi perang terbuka antara Hammas dan Israel. Kesian anak-anak kecilnya mana masih muda harus belajar pegang senjata, perang sebelum waktunya. Biarin sini aku adopsi daripada masa kecilnya penuh dengan kekejaman  https://t.co/5QPtYgvyw9"," Aku mau da adopsi satu anak palestina kalo misalnya memang terjadi perang terbuka antara Hammas dan Israel. Kesian anak-anak kecilnya mana masih muda harus belajar pegang senjata, perang sebelum waktunya. Biarin sini aku adopsi daripada masa kecilnya penuh dengan kekejaman  https://t.co/QPtYgvyw","['aku', 'mau', 'da', 'adopsi', 'satu', 'anak', 'palestina', 'kalo', 'misal', 'memang', 'jadi', 'perang', 'buka', 'antara', 'hammas', 'dan', 'israel', 'kesi', 'anak', 'kecil', 'mana', 'masih', 'muda', 'harus', 'ajar', 'pegang', 'senjata', 'perang', 'belum', 'waktu', 'biarin', 'sini', 'aku', 'adopsi', 'daripada', 'masa', 'kecil', 'penuh', 'dengan', 'kejam']",da adopsi anak palestina kalo perang buka hammas israel kesi anak kecil muda ajar pegang senjata perang biarin adopsi kecil penuh kejam
" @springofnight @bertanyarl Mjb. Mau merebut tanah Palestina. Di Al-Qur'an sih emg udah di jelasin, ini bakal terjadi dan Israel emg terasa ga punya tempat di muka bumi. Cmiiw denger dr ceramah",1,"   Mjb. Mau merebut tanah Palestina. Di Al-Qur'an sih emg udah di jelasin, ini bakal terjadi dan Israel emg terasa ga punya tempat di muka bumi. Cmiiw denger dr ceramah","   Mjb. Mau merebut tanah Palestina. Di Al-Qur'an sih emg udah di jelasin, ini bakal terjadi dan Israel emg terasa ga punya tempat di muka bumi. Cmiiw denger dr ceramah","['mjb', 'mau', 'rebut', 'tanah', 'palestina', 'di', 'al-qur an', 'sih', 'emg', 'udah', 'di', 'jelasin', 'ini', 'bakal', 'jadi', 'dan', 'israel', 'emg', 'asa', 'ga', 'punya', 'tempat', 'di', 'muka', 'bumi', 'cmiiw', 'denger', 'dr', 'ceramah']",mjb rebut tanah palestina al-qur an sih emg udah jelasin israel emg ga muka bumi cmiiw denger dr ceramah
" trus meski kalo Palestina didonatur trus buat perbaikan, kalau Israel nyerang trus kan sama aja Bangun hancur, bangun lagi hancur lagi kan sama aja Israel didekati dulu sampai gak nyerang lagi baru didonaturkan dana nya ke Palestina dan Israel tetap ditemenin diarahkan...",2," trus meski kalo Palestina didonatur trus buat perbaikan, kalau Israel nyerang trus kan sama aja Bangun hancur, bangun lagi hancur lagi kan sama aja Israel didekati dulu sampai gak nyerang lagi baru didonaturkan dana nya ke Palestina dan Israel tetap ditemenin diarahkan..."," trus meski kalo Palestina didonatur trus buat perbaikan, kalau Israel nyerang trus kan sama aja Bangun hancur, bangun lagi hancur lagi kan sama aja Israel didekati dulu sampai gak nyerang lagi baru didonaturkan dana nya ke Palestina dan Israel tetap ditemenin diarahkan...","['trus', 'meski', 'kalo', 'palestina', 'donatur', 'trus', 'buat', 'baik', 'kalau', 'israel', 'nyerang', 'trus', 'kan', 'sama', 'aja', 'bangun', 'hancur', 'bangun', 'lagi', 'hancur', 'lagi', 'kan', 'sama', 'aja', 'israel', 'dekat', 'dulu', 'sampai', 'gak', 'nyerang', 'lagi', 'baru', 'donatur', 'dana', 'nya', 'ke', 'palestina', 'dan', 'israel', 'tetap', 'ditemenin', 'arah', '']",trus kalo palestina donatur trus baik israel nyerang trus aja bangun hancur bangun hancur aja israel dekat gak nyerang donatur dana nya palestina israel ditemenin arah
 @JQ_Vay707 Semoga Palestina dan Israel segera berdamaiÃ°ÂÂÂÃ°ÂÂÂ,1,  Semoga Palestina dan Israel segera berdamaiÃ°ÂÂÂÃ°ÂÂÂ,  Semoga Palestina dan Israel segera berdamaiÃ°ÂÂÂÃ°ÂÂÂ,"['moga', 'palestina', 'dan', 'israel', 'segera', 'damai', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",moga palestina israel damai
" Jarang yg tau kalau Arab Saudi dan Israel itu buatan kolonial Inggeris Karesten, makanya Arab Saudi gak bela Palestina, tentunyaaahh..Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ #SoeDADANG Pegiat #KhilafahPancasila",2," Jarang yg tau kalau Arab Saudi dan Israel itu buatan kolonial Inggeris Karesten, makanya Arab Saudi gak bela Palestina, tentunyaaahh..Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ #SoeDADANG Pegiat #KhilafahPancasila"," Jarang yg tau kalau Arab Saudi dan Israel itu buatan kolonial Inggeris Karesten, makanya Arab Saudi gak bela Palestina, tentunyaaahh..Ã°ÂÂÂÃ°ÂÂÂÃ°ÂÂÂ SoeDADANG Pegiat KhilafahPancasila","['jarang', 'yg', 'tau', 'kalau', 'arab', 'saudi', 'dan', 'israel', 'itu', 'buat', 'kolonial', 'inggeris', 'karesten', 'makanya', 'arab', 'saudi', 'gak', 'bela', 'palestina', 'tentunyaaahh', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', 'soedadang', 'giat', 'khilafahpancasila']",jarang yg tau arab saudi israel buat kolonial inggeris karesten arab saudi gak bela palestina tentunyaaahh soedadang giat khilafahpancasila
 Live update kondisi perang di Palestina dan Israel. Ngeri :( Doa saya untuk kalian para pejuang jihad Palestin. Semoga Allah memberikan kalian menang. Syahid lah kalian di jalan Allah.,1, Live update kondisi perang di Palestina dan Israel. Ngeri :( Doa saya untuk kalian para pejuang jihad Palestin. Semoga Allah memberikan kalian menang. Syahid lah kalian di jalan Allah., Live update kondisi perang di Palestina dan Israel. Ngeri :( Doa saya untuk kalian para pejuang jihad Palestin. Semoga Allah memberikan kalian menang. Syahid lah kalian di jalan Allah.,"['live', 'update', 'kondisi', 'perang', 'di', 'palestina', 'dan', 'israel', 'ngeri', 'doa', 'saya', 'untuk', 'kalian', 'para', 'juang', 'jihad', 'palestin', 'moga', 'allah', 'beri', 'kalian', 'menang', 'syahid', 'lah', 'kalian', 'di', 'jalan', 'allah']",live update kondisi perang palestina israel ngeri doa juang jihad palestin moga allah menang syahid jalan allah
" Palestina itu negara merdeka dan sudah diakui oleh PBB. Israel-Palestina itu konflik wilayah dari 2 negara. Negara Palestina serang negara Israel dengan roket &amp; rudal, dan Israel balas serang Palestina dengan keras. Di Indonesia dibuat seakan konflik agama, demi minta sumbangan.",0," Palestina itu negara merdeka dan sudah diakui oleh PBB. Israel-Palestina itu konflik wilayah dari 2 negara. Negara Palestina serang negara Israel dengan roket &amp; rudal, dan Israel balas serang Palestina dengan keras. Di Indonesia dibuat seakan konflik agama, demi minta sumbangan."," Palestina itu negara merdeka dan sudah diakui oleh PBB. Israel-Palestina itu konflik wilayah dari  negara. Negara Palestina serang negara Israel dengan roket &amp; rudal, dan Israel balas serang Palestina dengan keras. Di Indonesia dibuat seakan konflik agama, demi minta sumbangan.","['palestina', 'itu', 'negara', 'merdeka', 'dan', 'sudah', 'aku', 'oleh', 'pbb', 'israel-palestina', 'itu', 'konflik', 'wilayah', 'dari', '2', 'negara', 'negara', 'palestina', 'serang', 'negara', 'israel', 'dengan', 'roket', 'rudal', 'dan', 'israel', 'balas', 'serang', 'palestina', 'dengan', 'keras', 'di', 'indonesia', 'buat', 'akan', 'konflik', 'agama', 'demi', 'minta', 'sumbang']",palestina negara merdeka aku pbb israel-palestina konflik wilayah negara negara palestina serang negara israel roket rudal israel balas serang palestina keras indonesia akan konflik agama sumbang
